Date,Buy_cash,Buy_transfer,Sell
2025-02-12,25846.75,26107.83,27263.69
2025-02-13,25862.62,26123.86,27280.56
2025-02-14,25939.75,26201.77,27362.05
2025-02-15,25939.75,26201.77,27362.05
2025-02-16,25939.75,26201.77,27362.05
2025-02-17,26030.84,26293.78,27458.04
2025-02-18,26012.66,26275.42,27438.76
2025-02-19,25977.85,26240.25,27402.04
2025-02-20,25930.82,26192.75,27352.42
2025-02-21,26009.65,26272.38,27435.62
2025-02-22,26009.65,26272.38,27435.62
2025-02-23,26009.65,26272.38,27435.62
2025-02-24,26121.15,26385.0,27553.25
2025-02-25,26007.43,26270.13,27433.26
2025-02-26,26135.1,26399.09,27567.88
2025-02-27,26083.35,26346.82,27513.26
2025-02-28,25888.91,26150.42,27308.18
2025-03-01,25888.91,26150.42,27308.18
2025-03-02,25888.91,26150.42,27308.18
2025-03-03,25949.59,26211.71,27372.1
2025-03-04,26208.18,26472.9,27644.91
2025-03-05,26561.25,26829.55,28017.46
2025-03-06,26855.71,27126.98,28328.1
2025-03-07,26989.27,27261.89,28468.93
2025-03-08,26989.27,27261.89,28468.93
2025-03-09,26989.27,27261.89,28468.93
2025-03-10,26950.12,27222.35,28427.62
2025-03-11,27051.15,27324.39,28534.27
2025-03-12,27028.12,27301.13,28509.99
2025-03-13,27025.89,27298.88,28507.57
2025-03-14,26960.69,27233.02,28438.75
2025-03-15,26960.69,27233.02,28438.75
2025-03-16,26960.69,27233.02,28438.75
2025-03-17,27075.78,27349.27,28560.13
2025-03-18,27236.82,27511.94,28730.01
2025-03-19,27215.85,27490.76,28707.86
2025-03-20,27174.21,27448.69,28663.92
2025-03-21,27001.07,27273.81,28481.26
2025-03-22,27001.07,27273.81,28481.26
2025-03-23,27001.07,27273.81,28481.26
2025-03-24,27083.86,27357.43,28568.5
2025-03-25,26954.0,27226.26,28431.51
2025-03-26,26895.83,27167.51,28370.26
2025-03-27,26838.53,27109.62,28309.82
2025-03-28,26888.91,27160.52,28362.95
2025-03-29,26888.91,27160.52,28362.95
2025-03-30,26888.91,27160.52,28362.95
2025-03-31,26979.95,27252.47,28459.01
2025-04-01,27034.48,27307.55,28516.39
2025-04-02,26959.53,27231.84,28437.33
2025-04-03,27726.21,28006.27,29245.75
2025-04-04,27594.17,27872.9,29106.52
2025-04-05,27594.17,27872.9,29106.52
2025-04-06,27594.17,27872.9,29106.52
2025-04-07,27594.17,27872.9,29106.52
2025-04-08,27697.56,27977.34,29215.21
2025-04-09,27914.05,28196.01,29443.52
2025-04-10,27662.68,27942.1,29178.76
2025-04-11,28228.51,28513.64,29775.69
